"데이터기준일자","행정동","설치 수","도로명주소","설치목적","카메라화소수","보관일수","관리기관 전화번호","위도","경도"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로 3길 24","생활방범","200","30","02-901-7266","37.63494","127.0145"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로 5길 12","생활방범","420","30","02-901-7266","37.63462","127.0148"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로 5길 12","생활방범","200","30","02-901-7266","37.63461","127.0149"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로 5길 12","생활방범","200","30","02-901-7266","37.63461","127.0149"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로 5길 12","생활방범","200","30","02-901-7266","37.63461","127.0149"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로 87길 15","생활방범","420","30","02-901-7266","37.6353","127.0166"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로 87길 15","생활방범","200","30","02-901-7266","37.63528","127.0167"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로 87길 15","생활방범","200","30","02-901-7266","37.63528","127.0167"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로 87길 15","생활방범","200","30","02-901-7266","37.63528","127.0167"
"2023-05-17","인수동","1","서울특별시 강북구 도봉로 81길 24-18","생활방범","420","30","02-901-7266","37.6359","127.0215"
"2023-05-17","인수동","1","서울특별시 강북구 도봉로 81길 24-18","생활방범","200","30","02-901-7266","37.63593","127.0216"
"2023-05-17","인수동","1","서울특별시 강북구 도봉로 81길 24-18","생활방범","200","30","02-901-7266","37.63593","127.0216"
"2023-05-17","인수동","1","서울특별시 강북구 도봉로 81길 24-18","생활방범","200","30","02-901-7266","37.63593","127.0216"
"2023-05-17","인수동","1","서울특별시 강북구 4.19로 101 건너편","생활방범","420","30","02-901-7266","37.64399","127.0039"
"2023-05-17","인수동","1","서울특별시 강북구 4.19로 101 건너편","생활방범","200","30","02-901-7266","37.64402","127.004"
"2023-05-17","인수동","1","서울특별시 강북구 4.19로 101 건너편","생활방범","200","30","02-901-7266","37.64402","127.004"
"2023-05-17","인수동","1","서울특별시 강북구 4.19로 101 건너편","생활방범","200","30","02-901-7266","37.64402","127.004"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로 73나길 27","생활방범","420","30","02-901-7266","37.64124","127.0092"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로 73나길 27","생활방범","200","30","02-901-7266","37.64125","127.0093"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로 73나길 27","생활방범","200","30","02-901-7266","37.64125","127.0093"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 20길 14(행복공원앞 전주)","생활방범","420","30","02-901-7266","37.626","127.0124"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 20길 14(행복공원앞 전주)","생활방범","200","30","02-901-7266","37.62599","127.0125"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 20길 14(행복공원앞 전주)","생활방범","200","30","02-901-7266","37.62599","127.0125"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 20길 14(행복공원앞 전주)","생활방범","200","30","02-901-7266","37.62599","127.0125"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 19길 5-8(행복어린이집 앞)","생활방범","420","30","02-901-7266","37.62544","127.012"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 19길 5-8(행복어린이집 앞)","생활방범","200","30","02-901-7266","37.62545","127.0121"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 19길 5-8(행복어린이집 앞)","생활방범","200","30","02-901-7266","37.62545","127.0121"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 53-9","생활방범","420","30","02-901-7266","37.62459","127.012"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 53-9","생활방범","200","30","02-901-7266","37.62459","127.012"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 53-9","생활방범","200","30","02-901-7266","37.62459","127.012"
"2023-05-17","삼양동","1","서울특별시 강북구 솔샘로 47길 33","생활방범","420","30","02-901-7266","37.62138","127.018"
"2023-05-17","삼양동","1","서울특별시 강북구 솔샘로 47길 33","생활방범","200","30","02-901-7266","37.62137","127.0181"
"2023-05-17","삼양동","1","서울특별시 강북구 솔샘로 47길 33","생활방범","200","30","02-901-7266","37.62137","127.0181"
"2023-05-17","삼양동","1","서울특별시 강북구 솔샘로 47길 33","생활방범","200","30","02-901-7266","37.62137","127.0181"
"2023-05-17","삼양동","1","서울특별시 강북구 솔샘로 47나길 26","생활방범","420","30","02-901-7266","37.62151","127.0186"
"2023-05-17","삼양동","1","서울특별시 강북구 솔샘로 47나길 26","생활방범","200","30","02-901-7266","37.62148","127.0187"
"2023-05-17","삼양동","1","서울특별시 강북구 솔샘로 47나길 26","생활방범","200","30","02-901-7266","37.62148","127.0187"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 36","생활방범","420","30","02-901-7266","37.62313","127.0132"
"2023-05-17","삼양동","1","서울특별시 강북구 인수봉로 36","생활방범","200","30","02-901-7266","37.62313","127.0132"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로 30길 55","교통단속","200","30","02-901-7266","37.61573","127.0351"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로 30길 21","교통단속","200","30","02-901-7266","37.61407","127.0349"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로 77길 90","교통단속","200","30","02-901-7266","37.62821","127.0137"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로 77길 66","교통단속","200","30","02-901-7266","37.62869","127.0151"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로 77길 38","교통단속","200","30","02-901-7266","37.62947","127.0163"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로 173길 120","재난재해","200","30","02-901-7266","37.66116","127.0066"
"2023-05-17","번1동","1","서울특별시 강북구 덕릉로 205","재난재해","200","30","02-901-7266","37.6368","127.0362"
"2023-05-17","수유2동","1","서울특별시 강북구 삼양로138길 102","재난재해","200","30","02-901-7266","37.64878","127.0196"
"2023-05-17","수유2동","1","서울특별시 강북구 수유동 650-16","시설물관리","200","30","02-901-7266","37.64788","127.0223"
"2023-05-17","수유2동","1","서울특별시 강북구 수유동 650-16","시설물관리","200","30","02-901-7266","37.6478","127.0224"
"2023-05-17","미아동","1","서울특별시 강북구 오패산로 270","생활방범","200","30","02-901-7266","37.62548","127.03"
"2023-05-17","미아동","1","서울특별시 강북구 오패산로 270","생활방범","900","30","02-901-7266","37.62548","127.03"
"2023-05-17","미아동","1","서울특별시 강북구 오패산로 270","생활방범","200","30","02-901-7266","37.62548","127.03"
"2023-05-17","미아동","1","서울특별시 강북구 오패산로 270","생활방범","200","30","02-901-7266","37.62548","127.03"
"2023-05-17","미아동","1","서울특별시 강북구 도봉로49길 18","생활방범","200","30","02-901-7266","37.62505","127.0255"
"2023-05-17","미아동","1","서울특별시 강북구 도봉로49길 18","생활방범","900","30","02-901-7266","37.62505","127.0255"
"2023-05-17","미아동","1","서울특별시 강북구 도봉로49길 18","생활방범","200","30","02-901-7266","37.62505","127.0255"
"2023-05-17","미아동","1","서울특별시 강북구 도봉로49길 18","생활방범","200","30","02-901-7266","37.62505","127.0255"
"2023-05-17","미아동","1","서울특별시 강북구 오패산로52사길 81-9","생활방범","200","30","02-901-7266","37.62785","127.0297"
"2023-05-17","미아동","1","서울특별시 강북구 오패산로52사길 81-9","생활방범","900","30","02-901-7266","37.62785","127.0297"
"2023-05-17","미아동","1","서울특별시 강북구 오패산로52사길 81-9","생활방범","200","30","02-901-7266","37.62785","127.0297"
"2023-05-17","미아동","1","서울특별시 강북구 오패산로52사길 81-9","생활방범","200","30","02-901-7266","37.62785","127.0297"
"2023-05-17","미아동","1","서울특별시 강북구 솔매로50길 33-5","생활방범","200","30","02-901-7266","37.62498","127.0279"
"2023-05-17","미아동","1","서울특별시 강북구 솔매로50길 33-5","생활방범","900","30","02-901-7266","37.62498","127.0279"
"2023-05-17","미아동","1","서울특별시 강북구 솔매로50길 33-5","생활방범","200","30","02-901-7266","37.62498","127.0279"
"2023-05-17","미아동","1","서울특별시 강북구 솔매로50길 33-5","생활방범","200","30","02-901-7266","37.62498","127.0279"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52라길 7","생활방범","200","30","02-901-7266","37.62488","127.0328"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52라길 7","생활방범","900","30","02-901-7266","37.62488","127.0328"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52라길 7","생활방범","200","30","02-901-7266","37.62488","127.0328"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52마길 20-7","생활방범","200","30","02-901-7266","37.62518","127.0314"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52마길 20-7","생활방범","900","30","02-901-7266","37.62518","127.0314"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52마길 20-7","생활방범","200","30","02-901-7266","37.62518","127.0314"
"2023-05-17","송중동","1","서울특별시 강북구 오패산로52마길 20-7","생활방범","200","30","02-901-7266","37.62518","127.0314"
"2023-05-17","송중동","1","서울특별시 강북구 월계로21나길 20-5","생활방범","200","30","02-901-7266","37.61514","127.0382"
"2023-05-17","송중동","1","서울특별시 강북구 월계로21나길 20-5","생활방범","900","30","02-901-7266","37.61514","127.0382"
"2023-05-17","송중동","1","서울특별시 강북구 월계로21나길 20-5","생활방범","200","30","02-901-7266","37.61514","127.0382"
"2023-05-17","송중동","1","서울특별시 강북구 월계로21나길 20-5","생활방범","200","30","02-901-7266","37.61514","127.0382"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로10다길 19","생활방범","200","30","02-901-7266","37.61481","127.0318"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로10다길 19","생활방범","900","30","02-901-7266","37.61481","127.0318"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로10다길 19","생활방범","200","30","02-901-7266","37.61481","127.0318"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로10다길 19","생활방범","200","30","02-901-7266","37.61481","127.0318"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로10다길 19","생활방범","200","30","02-901-7266","37.61481","127.0318"
"2023-05-17","송중동","1","서울특별시 강북구 월계로3길 18","생활방범","200","30","02-901-7266","37.6106","127.0313"
"2023-05-17","송중동","1","서울특별시 강북구 월계로3길 18","생활방범","900","30","02-901-7266","37.6106","127.0313"
"2023-05-17","송중동","1","서울특별시 강북구 월계로3길 18","생활방범","200","30","02-901-7266","37.6106","127.0313"
"2023-05-17","송중동","1","서울특별시 강북구 월계로3길 18","생활방범","200","30","02-901-7266","37.6106","127.0313"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로20길 10","생활방범","200","30","02-901-7266","37.61856","127.0301"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로20길 10","생활방범","900","30","02-901-7266","37.61856","127.0301"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로20길 10","생활방범","200","30","02-901-7266","37.61856","127.0301"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로20길 10","생활방범","200","30","02-901-7266","37.61856","127.0301"
"2023-05-17","송중동","1","서울특별시 강북구 도봉로20길 10","생활방범","200","30","02-901-7266","37.61856","127.0301"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로74다길39","어린이보호","200","30","02-901-7266","37.63186","127.0206"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로74다길39","어린이보호","900","30","02-901-7266","37.63186","127.0206"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로74다길39","어린이보호","200","30","02-901-7266","37.63186","127.0206"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로74다길39","어린이보호","200","30","02-901-7266","37.63186","127.0206"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로74다길39","어린이보호","200","30","02-901-7266","37.63186","127.0206"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로 29","생활방범","200","30","02-901-7266","37.63341","127.0191"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로 29","생활방범","900","30","02-901-7266","37.63341","127.0191"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로 29","생활방범","200","30","02-901-7266","37.63341","127.0191"
"2023-05-17","수유1동","1","서울특별시 강북구 수유로 29","생활방범","200","30","02-901-7266","37.63341","127.0191"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로 296-11","생활방범","200","30","02-901-7266","37.6302","127.0185"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로 296-11","생활방범","900","30","02-901-7266","37.6302","127.0185"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로 296-11","생활방범","200","30","02-901-7266","37.6302","127.0185"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로 296-11","생활방범","200","30","02-901-7266","37.6302","127.0185"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로 341","생활방범","200","30","02-901-7266","37.63387","127.0174"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로 341","생활방범","900","30","02-901-7266","37.63387","127.0174"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로 341","생활방범","200","30","02-901-7266","37.63387","127.0174"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로 341","생활방범","200","30","02-901-7266","37.63387","127.0174"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로71길 4","생활방범","200","30","02-901-7266","37.62915","127.0176"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로71길 4","생활방범","900","30","02-901-7266","37.62915","127.0176"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로71길 4","생활방범","200","30","02-901-7266","37.62915","127.0176"
"2023-05-17","수유1동","1","서울특별시 강북구 삼양로71길 4","생활방범","200","30","02-901-7266","37.62915","127.0176"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로 108","어린이보호","200","30","02-901-7266","37.62943","127.0132"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로 108","어린이보호","900","30","02-901-7266","37.62943","127.0132"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로 108","어린이보호","200","30","02-901-7266","37.62943","127.0132"
"2023-05-17","수유1동","1","서울특별시 강북구 인수봉로 108","어린이보호","200","30","02-901-7266","37.62943","127.0132"
"2023-05-17","수유2동","1","서울특별시 강북구 한천로160길 21","생활방범","200","30","02-901-7266","37.64569","127.0207"
"2023-05-17","수유2동","1","서울특별시 강북구 한천로160길 21","생활방범","900","30","02-901-7266","37.64569","127.0207"
"2023-05-17","수유2동","1","서울특별시 강북구 한천로160길 21","생활방범","200","30","02-901-7266","37.64569","127.0207"
"2023-05-17","수유2동","1","서울특별시 강북구 한천로160길 21","생활방범","200","30","02-901-7266","37.64569","127.0207"
"2023-05-17","수유2동","1","서울특별시 강북구 삼양로 424-9","생활방범","200","30","02-901-7266","37.64171","127.0172"
"2023-05-17","수유2동","1","서울특별시 강북구 삼양로 424-9","생활방범","900","30","02-901-7266","37.64171","127.0172"
"2023-05-17","수유2동","1","서울특별시 강북구 삼양로 424-9","생활방범","200","30","02-901-7266","37.64171","127.0172"
"2023-05-17","수유2동","1","서울특별시 강북구 삼양로 424-9","생활방범","200","30","02-901-7266","37.64171","127.0172"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 28-5","생활방범","200","30","02-901-7266","37.64674","127.0231"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 28-5","생활방범","900","30","02-901-7266","37.64674","127.0231"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 28-5","생활방범","200","30","02-901-7266","37.64674","127.0231"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 28-5","생활방범","200","30","02-901-7266","37.64674","127.0231"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로21길 90","생활방범","200","30","02-901-7266","37.64636","127.0188"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로21길 90","생활방범","900","30","02-901-7266","37.64636","127.0188"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로21길 90","생활방범","200","30","02-901-7266","37.64636","127.0188"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로21길 90","생활방범","200","30","02-901-7266","37.64636","127.0188"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 35-15","생활방범","200","30","02-901-7266","37.64605","127.0222"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 35-15","생활방범","900","30","02-901-7266","37.64605","127.0222"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 35-15","생활방범","200","30","02-901-7266","37.64605","127.0222"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로33길 35-15","생활방범","200","30","02-901-7266","37.64605","127.0222"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로 91","생활방범","200","30","02-901-7266","37.6437","127.0227"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로 91","생활방범","900","30","02-901-7266","37.6437","127.0227"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로 91","생활방범","200","30","02-901-7266","37.6437","127.0227"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로 91","생활방범","200","30","02-901-7266","37.6437","127.0227"
"2023-05-17","수유2동","1","서울특별시 강북구 노해로 91","생활방범","200","30","02-901-7266","37.6437","127.0227"
"2023-05-17","수유3동","1","서울특별시 강북구 삼양로92길 1-34 앞","생활방범","200","30","02-901-7266","37.63757","127.0176"
"2023-05-17","수유3동","1","서울특별시 강북구 삼양로92길 1-34 앞","생활방범","900","30","02-901-7266","37.63757","127.0176"
"2023-05-17","수유3동","1","서울특별시 강북구 삼양로92길 1-34 앞","생활방범","200","30","02-901-7266","37.63757","127.0176"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로150길 16-9 앞","생활방범","200","30","02-901-7266","37.64322","127.0238"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로150길 16-9 앞","생활방범","900","30","02-901-7266","37.64322","127.0238"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로150길 16-9 앞","생활방범","200","30","02-901-7266","37.64322","127.0238"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로139길 11앞","생활방범","200","30","02-901-7266","37.63958","127.0262"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로139길 11앞","생활방범","900","30","02-901-7266","37.63958","127.0262"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로139길 11앞","생활방범","200","30","02-901-7266","37.63958","127.0262"
"2023-05-17","수유3동","1","서울특별시 강북구 한천로139길 11앞","생활방범","200","30","02-901-7266","37.63958","127.0262"
"2023-05-17","삼양동","1","서울특별시 강북구 삼양로37길 14","생활방범","200","30","02-901-7266","37.62055","127.0201"
"2023-05-17","삼양동","1","서울특별시 강북구 삼양로37길 14","생활방범","900","30","02-901-7266","37.62055","127.0201"
"2023-05-17","삼양동","1","서울특별시 강북구 삼양로37길 14","생활방범","200","30","02-901-7266","37.62055","127.0201"
"2023-05-17","삼양동","1","서울특별시 강북구 삼양로64길 42-1","생활방범","200","30","02-901-7266","37.62856","127.0201"
"2023-05-17","삼양동","1","서울특별시 강북구 삼양로64길 42-1","생활방범","900","30","02-901-7266","37.62856","127.0201"
"2023-05-17","삼양동","1","서울특별시 강북구 삼양로64길 42-1","생활방범","200","30","02-901-7266","37.62856","127.0201"
"2023-05-17","삼양동","1","서울특별시 강북구 삼양로64길 42-1","생활방범","200","30","02-901-7266","37.62856","127.0201"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로7길 11","생활방범","200","30","02-901-7266","37.63462","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로7길 11","생활방범","900","30","02-901-7266","37.63462","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로7길 11","생활방범","200","30","02-901-7266","37.63462","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로7길 11","생활방범","200","30","02-901-7266","37.63462","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로111길 40","생활방범","200","30","02-901-7266","37.64206","127.0143"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로111길 40","생활방범","900","30","02-901-7266","37.64206","127.0143"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로111길 40","생활방범","200","30","02-901-7266","37.64206","127.0143"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로111길 40","생활방범","200","30","02-901-7266","37.64206","127.0143"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로111길 40","생활방범","200","30","02-901-7266","37.64206","127.0143"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로50길 14","생활방범","200","30","02-901-7266","37.63515","127.0133"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로50길 14","생활방범","900","30","02-901-7266","37.63515","127.0133"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로50길 14","생활방범","200","30","02-901-7266","37.63515","127.0133"
"2023-05-17","인수동","1","서울특별시 강북구 삼각산로4가길 29","생활방범","200","30","02-901-7266","37.6374","127.0078"
"2023-05-17","인수동","1","서울특별시 강북구 삼각산로4가길 29","생활방범","900","30","02-901-7266","37.6374","127.0078"
"2023-05-17","인수동","1","서울특별시 강북구 삼각산로4가길 29","생활방범","200","30","02-901-7266","37.6374","127.0078"
"2023-05-17","인수동","1","서울특별시 강북구 삼각산로4가길 29","생활방범","200","30","02-901-7266","37.6374","127.0078"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로60가길 24","생활방범","200","30","02-901-7266","37.63661","127.0151"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로60가길 24","생활방범","900","30","02-901-7266","37.63661","127.0151"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로60가길 24","생활방범","200","30","02-901-7266","37.63661","127.0151"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로60가길 24","생활방범","200","30","02-901-7266","37.63661","127.0151"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로117길 14-4","생활방범","200","30","02-901-7266","37.6437","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로117길 14-4","생활방범","900","30","02-901-7266","37.6437","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로117길 14-4","생활방범","200","30","02-901-7266","37.6437","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로117길 14-4","생활방범","200","30","02-901-7266","37.6437","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 삼양로117길 14-4","생활방범","200","30","02-901-7266","37.63403","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로 17","생활방범","200","30","02-901-7266","37.63403","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로 17","생활방범","900","30","02-901-7266","37.63403","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로 17","생활방범","200","30","02-901-7266","37.63403","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로 17","생활방범","200","30","02-901-7266","37.63403","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 덕릉로 17","생활방범","200","30","02-901-7266","37.63403","127.0152"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로 191","생활방범","200","30","02-901-7266","37.6368","127.0129"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로 191","생활방범","900","30","02-901-7266","37.6368","127.0129"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로 191","생활방범","200","30","02-901-7266","37.6368","127.0129"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로 191","생활방범","200","30","02-901-7266","37.6368","127.0129"
"2023-05-17","인수동","1","서울특별시 강북구 인수봉로 191","생활방범","200","30","02-901-7266","37.6368","127.0129"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25길 5","생활방범","200","30","02-901-7266","37.62775","127.0376"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25길 5","생활방범","900","30","02-901-7266","37.62775","127.0376"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25길 5","생활방범","200","30","02-901-7266","37.62775","127.0376"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25길 5","생활방범","200","30","02-901-7266","37.62775","127.0376"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25길 5","생활방범","200","30","02-901-7266","37.62775","127.0376"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로42길 40-7","생활방범","200","30","02-901-7266","37.63343","127.0313"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로42길 40-7","생활방범","900","30","02-901-7266","37.63343","127.0313"
"2023-05-17","번2동","1","서울특별시 강북구 덕릉로42길 40-7","생활방범","200","30","02-901-7266","37.63343","127.0313"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25길 42","생활방범","200","30","02-901-7266","37.62817","127.0355"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25길 42","생활방범","900","30","02-901-7266","37.62817","127.0355"
"2023-05-17","번2동","1","서울특별시 강북구 오현로25길 42","생활방범","200","30","02-901-7266","37.62817","127.0355"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로139나길 38-17","생활방범","200","30","02-901-7266","37.64911","127.0102"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로139나길 38-17","생활방범","900","30","02-901-7266","37.64911","127.0102"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로139나길 38-17","생활방범","200","30","02-901-7266","37.64911","127.0102"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로1길 40","생활방범","200","30","02-901-7266","37.64636","127.0144"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로1길 40","생활방범","900","30","02-901-7266","37.64636","127.0144"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로1길 40","생활방범","200","30","02-901-7266","37.64636","127.0144"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로1길 40","생활방범","200","30","02-901-7266","37.64636","127.0144"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로173다길 6-9","생활방범","200","30","02-901-7266","37.66352","127.0099"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로173다길 6-9","생활방범","900","30","02-901-7266","37.66352","127.0099"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로173다길 6-9","생활방범","200","30","02-901-7266","37.66352","127.0099"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로173다길 6-9","생활방범","200","30","02-901-7266","37.66352","127.0099"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로 36-1","생활방범","200","30","02-901-7266","37.64741","127.0104"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로 36-1","생활방범","900","30","02-901-7266","37.64741","127.0104"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로 36-1","생활방범","200","30","02-901-7266","37.64741","127.0104"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로 36-1","생활방범","200","30","02-901-7266","37.64741","127.0104"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로 9길 10","생활방범","200","30","02-901-7266","37.64654","127.0091"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로 9길 10","생활방범","900","30","02-901-7266","37.64654","127.0091"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로 9길 10","생활방범","200","30","02-901-7266","37.64654","127.0091"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로 9길 10","생활방범","200","30","02-901-7266","37.64654","127.0091"
"2023-05-17","우이동","1","서울특별시 강북구 4.19로 9길 10","생활방범","200","30","02-901-7266","37.64654","127.0091"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로139나길 3","생활방범","200","30","02-901-7266","37.64891","127.0126"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로139나길 3","생활방범","900","30","02-901-7266","37.64891","127.0126"
"2023-05-17","우이동","1","서울특별시 강북구 삼양로139나길 3","생활방범","200","30","02-901-7266","37.64891","127.0126"
